LAT, LONG, EL, TIMESTAMP, TIME
40.7289293,-74.0105751,40.422,2012-02-02T14:22:28Z,1328210548.0
40.7290187,-74.0105906,38.817,2012-02-02T14:22:31Z,1328210551.0
40.7291322,-74.0105861,36.059,2012-02-02T14:22:34Z,1328210554.0
40.7292815,-74.0105835,33.298,2012-02-02T14:22:37Z,1328210557.0
40.7293867,-74.0105792,30.658,2012-02-02T14:22:39Z,1328210559.0
40.7295463,-74.0105656,28.003,2012-02-02T14:22:42Z,1328210562.0
40.7296429,-74.0105611,26.205,2012-02-02T14:22:44Z,1328210564.0
40.7297462,-74.0105599,25.006,2012-02-02T14:22:46Z,1328210566.0
40.7298883,-74.0105452,23.154,2012-02-02T14:22:49Z,1328210569.0
40.7300282,-74.0105384,20.854,2012-02-02T14:22:52Z,1328210572.0
40.7301669,-74.0105132,19.301,2012-02-02T14:22:55Z,1328210575.0
40.7302770,-74.0104962,18.789,2012-02-02T14:22:58Z,1328210578.0
40.7303683,-74.0104957,19.340,2012-02-02T14:23:00Z,1328210580.0
40.7305217,-74.0104629,21.073,2012-02-02T14:23:03Z,1328210583.0
40.7306604,-74.0103976,23.193,2012-02-02T14:23:06Z,1328210586.0
40.7307358,-74.0103635,24.553,2012-02-02T14:23:08Z,1328210588.0
40.7308005,-74.0103522,24.971,2012-02-02T14:23:10Z,1328210590.0
40.7309057,-74.0103598,23.613,2012-02-02T14:23:13Z,1328210593.0
40.7309887,-74.0103671,19.957,2012-02-02T14:23:16Z,1328210596.0
40.7310674,-74.0103607,15.994,2012-02-02T14:23:18Z,1328210598.0
40.7311873,-74.0103321,13.798,2012-02-02T14:23:21Z,1328210601.0
40.7313158,-74.0103306,13.208,2012-02-02T14:23:24Z,1328210604.0
40.7314502,-74.0103394,13.208,2012-02-02T14:23:27Z,1328210607.0
40.7315434,-74.0103402,12.902,2012-02-02T14:23:29Z,1328210609.0
40.7316826,-74.0103531,12.235,2012-02-02T14:23:32Z,1328210612.0
40.7317723,-74.0103679,11.810,2012-02-02T14:23:34Z,1328210614.0
40.7319384,-74.0103485,11.919,2012-02-02T14:23:37Z,1328210617.0
40.7320621,-74.0103560,12.121,2012-02-02T14:23:39Z,1328210619.0
40.7322656,-74.0103703,11.720,2012-02-02T14:23:42Z,1328210622.0
40.7324504,-74.0103910,10.704,2012-02-02T14:23:45Z,1328210625.0
40.7325585,-74.0103895,9.775,2012-02-02T14:23:47Z,1328210627.0
40.7326680,-74.0103829,9.061,2012-02-02T14:23:49Z,1328210629.0
40.7328018,-74.0103461,8.018,2012-02-02T14:23:52Z,1328210632.0
40.7328876,-74.0103142,6.660,2012-02-02T14:23:54Z,1328210634.0
40.7329628,-74.0102903,5.554,2012-02-02T14:23:56Z,1328210636.0
40.7330898,-74.0102647,4.987,2012-02-02T14:23:59Z,1328210639.0
40.7332172,-74.0102351,4.837,2012-02-02T14:24:02Z,1328210642.0
40.7332914,-74.0102224,4.864,2012-02-02T14:24:04Z,1328210644.0
40.7333677,-74.0102090,4.927,2012-02-02T14:24:06Z,1328210646.0
40.7334581,-74.0101981,5.368,2012-02-02T14:24:08Z,1328210648.0
40.7335549,-74.0102045,6.469,2012-02-02T14:24:11Z,1328210651.0
40.7336167,-74.0101743,7.767,2012-02-02T14:24:14Z,1328210654.0
40.7337152,-74.0101553,8.821,2012-02-02T14:24:17Z,1328210657.0
40.7337860,-74.0100793,10.437,2012-02-02T14:24:19Z,1328210659.0
40.7339247,-74.0100093,14.573,2012-02-02T14:24:22Z,1328210662.0
40.7339990,-74.0099835,21.300,2012-02-02T14:24:24Z,1328210664.0
40.7340886,-74.0099849,27.706,2012-02-02T14:24:27Z,1328210667.0
40.7341962,-74.0100010,31.792,2012-02-02T14:24:30Z,1328210670.0
40.7343282,-74.0100122,34.181,2012-02-02T14:24:33Z,1328210673.0
40.7344414,-74.0100247,36.048,2012-02-02T14:24:36Z,1328210676.0
40.7345399,-74.0100311,37.736,2012-02-02T14:24:38Z,1328210678.0
40.7346796,-74.0100064,38.821,2012-02-02T14:24:41Z,1328210681.0
40.7348157,-74.0099621,39.155,2012-02-02T14:24:44Z,1328210684.0
40.7349530,-74.0099330,39.097,2012-02-02T14:24:47Z,1328210687.0
40.7350236,-74.0099204,38.522,2012-02-02T14:24:49Z,1328210689.0
40.7351606,-74.0098864,37.239,2012-02-02T14:24:52Z,1328210692.0
40.7352861,-74.0098918,35.898,2012-02-02T14:24:55Z,1328210695.0
40.7353736,-74.0099036,35.087,2012-02-02T14:24:58Z,1328210698.0
40.7354538,-74.0099043,34.190,2012-02-02T14:25:00Z,1328210700.0
40.7355802,-74.0098833,32.254,2012-02-02T14:25:03Z,1328210703.0
40.7357034,-74.0098558,29.630,2012-02-02T14:25:06Z,1328210706.0
40.7357948,-74.0098391,27.690,2012-02-02T14:25:09Z,1328210709.0
40.7358625,-74.0098285,25.775,2012-02-02T14:25:11Z,1328210711.0
40.7360004,-74.0098186,22.654,2012-02-02T14:25:14Z,1328210714.0
40.7361460,-74.0098240,19.648,2012-02-02T14:25:17Z,1328210717.0
40.7362952,-74.0098316,18.276,2012-02-02T14:25:20Z,1328210720.0
40.7363614,-74.0098288,18.730,2012-02-02T14:25:22Z,1328210722.0
40.7364328,-74.0098217,20.626,2012-02-02T14:25:25Z,1328210725.0
40.7364847,-74.0098403,22.618,2012-02-02T14:25:28Z,1328210728.0
40.7366139,-74.0098389,23.702,2012-02-02T14:25:31Z,1328210731.0
40.7367165,-74.0098444,24.003,2012-02-02T14:25:33Z,1328210733.0
40.7368216,-74.0098019,23.840,2012-02-02T14:25:35Z,1328210735.0
40.7369411,-74.0097220,23.364,2012-02-02T14:25:38Z,1328210738.0
40.7370198,-74.0096900,22.713,2012-02-02T14:25:41Z,1328210741.0
40.7371397,-74.0097116,22.412,2012-02-02T14:25:44Z,1328210744.0
40.7372769,-74.0097412,22.549,2012-02-02T14:25:47Z,1328210747.0
40.7373597,-74.0097426,22.560,2012-02-02T14:25:49Z,1328210749.0
40.7374444,-74.0097339,22.453,2012-02-02T14:25:51Z,1328210751.0
40.7375454,-74.0097308,23.145,2012-02-02T14:25:54Z,1328210754.0
40.7376356,-74.0097410,24.855,2012-02-02T14:25:57Z,1328210757.0
40.7377217,-74.0097451,26.509,2012-02-02T14:25:59Z,1328210759.0
40.7378673,-74.0097592,26.700,2012-02-02T14:26:02Z,1328210762.0
40.7380173,-74.0097812,25.345,2012-02-02T14:26:05Z,1328210765.0
40.7381379,-74.0098276,23.530,2012-02-02T14:26:08Z,1328210768.0
40.7382443,-74.0098594,22.170,2012-02-02T14:26:11Z,1328210771.0
40.7383168,-74.0098656,21.457,2012-02-02T14:26:13Z,1328210773.0
40.7384629,-74.0098536,20.822,2012-02-02T14:26:16Z,1328210776.0
40.7385707,-74.0098630,19.648,2012-02-02T14:26:19Z,1328210779.0
40.7386313,-74.0098730,18.631,2012-02-02T14:26:21Z,1328210781.0
40.7387488,-74.0098961,18.519,2012-02-02T14:26:24Z,1328210784.0
40.7388595,-74.0099256,18.896,2012-02-02T14:26:26Z,1328210786.0
40.7390386,-74.0099566,18.830,2012-02-02T14:26:29Z,1328210789.0
40.7391234,-74.0099778,17.667,2012-02-02T14:26:31Z,1328210791.0
40.7392266,-74.0099877,15.423,2012-02-02T14:26:34Z,1328210794.0
40.7393540,-74.0099694,11.987,2012-02-02T14:26:37Z,1328210797.0
40.7394543,-74.0099431,7.809,2012-02-02T14:26:40Z,1328210800.0
40.7395751,-74.0099158,4.613,2012-02-02T14:26:43Z,1328210803.0
40.7396624,-74.0098811,3.323,2012-02-02T14:26:45Z,1328210805.0
40.7397736,-74.0098496,3.201,2012-02-02T14:26:48Z,1328210808.0
40.7398419,-74.0098403,3.400,2012-02-02T14:26:50Z,1328210810.0
40.7399174,-74.0098030,3.538,2012-02-02T14:26:52Z,1328210812.0
40.7400281,-74.0097217,3.586,2012-02-02T14:26:55Z,1328210815.0
40.7401351,-74.0096421,3.628,2012-02-02T14:26:58Z,1328210818.0
40.7401975,-74.0095850,3.755,2012-02-02T14:27:00Z,1328210820.0
40.7402752,-74.0095322,3.937,2012-02-02T14:27:02Z,1328210822.0
40.7404018,-74.0094481,4.088,2012-02-02T14:27:05Z,1328210825.0
40.7405320,-74.0093797,4.184,2012-02-02T14:27:08Z,1328210828.0
40.7406677,-74.0093313,4.232,2012-02-02T14:27:11Z,1328210831.0
40.7407537,-74.0093050,4.240,2012-02-02T14:27:13Z,1328210833.0
40.7408603,-74.0092675,4.300,2012-02-02T14:27:16Z,1328210836.0
40.7409315,-74.0092256,4.467,2012-02-02T14:27:19Z,1328210839.0
40.7410195,-74.0091848,4.642,2012-02-02T14:27:22Z,1328210842.0
40.7411357,-74.0091400,5.170,2012-02-02T14:27:25Z,1328210845.0
40.7412027,-74.0091106,6.354,2012-02-02T14:27:27Z,1328210847.0
40.7412775,-74.0090745,7.941,2012-02-02T14:27:29Z,1328210849.0
40.7413700,-74.0090396,9.651,2012-02-02T14:27:32Z,1328210852.0
40.7414640,-74.0090368,11.302,2012-02-02T14:27:35Z,1328210855.0
40.7415285,-74.0090200,12.725,2012-02-02T14:27:37Z,1328210857.0
40.7416276,-74.0089966,13.969,2012-02-02T14:27:40Z,1328210860.0
40.7417358,-74.0089509,14.952,2012-02-02T14:27:43Z,1328210863.0
40.7418898,-74.0089437,15.554,2012-02-02T14:27:46Z,1328210866.0
40.7419953,-74.0089326,15.786,2012-02-02T14:27:48Z,1328210868.0
40.7421012,-74.0089255,15.729,2012-02-02T14:27:50Z,1328210870.0
40.7422770,-74.0088929,14.545,2012-02-02T14:27:53Z,1328210873.0
40.7424163,-74.0088806,11.817,2012-02-02T14:27:56Z,1328210876.0
40.7425428,-74.0088655,9.136,2012-02-02T14:27:59Z,1328210879.0
40.7426897,-74.0088450,7.897,2012-02-02T14:28:02Z,1328210882.0
40.7428281,-74.0088476,7.769,2012-02-02T14:28:05Z,1328210885.0
40.7429241,-74.0088482,8.101,2012-02-02T14:28:07Z,1328210887.0
40.7430177,-74.0088432,8.427,2012-02-02T14:28:09Z,1328210889.0
40.7431403,-74.0088384,8.577,2012-02-02T14:28:12Z,1328210892.0
40.7432233,-74.0088260,8.548,2012-02-02T14:28:14Z,1328210894.0
40.7433386,-74.0088159,8.247,2012-02-02T14:28:17Z,1328210897.0
40.7434246,-74.0088004,7.716,2012-02-02T14:28:19Z,1328210899.0
40.7435342,-74.0087781,7.261,2012-02-02T14:28:22Z,1328210902.0
40.7436453,-74.0087446,7.026,2012-02-02T14:28:25Z,1328210905.0
40.7437048,-74.0087158,6.942,2012-02-02T14:28:27Z,1328210907.0
40.7438246,-74.0086810,6.983,2012-02-02T14:28:30Z,1328210910.0
40.7438827,-74.0086000,7.109,2012-02-02T14:28:33Z,1328210913.0
40.7439799,-74.0085394,7.277,2012-02-02T14:28:36Z,1328210916.0
40.7440607,-74.0084667,7.537,2012-02-02T14:28:39Z,1328210919.0
40.7440956,-74.0084167,10.127,2012-02-02T14:28:41Z,1328210921.0
40.7442041,-74.0083552,16.269,2012-02-02T14:28:44Z,1328210924.0
40.7443137,-74.0083236,22.419,2012-02-02T14:28:47Z,1328210927.0
40.7443674,-74.0082789,25.525,2012-02-02T14:28:49Z,1328210929.0
40.7444128,-74.0082719,26.517,2012-02-02T14:28:53Z,1328210933.0
40.7445279,-74.0082953,26.378,2012-02-02T14:28:56Z,1328210936.0
40.7446934,-74.0083132,25.590,2012-02-02T14:28:59Z,1328210939.0
40.7448663,-74.0083442,24.738,2012-02-02T14:29:02Z,1328210942.0
40.7449592,-74.0083705,23.665,2012-02-02T14:29:04Z,1328210944.0
40.7450752,-74.0083797,21.910,2012-02-02T14:29:07Z,1328210947.0
40.7451419,-74.0083925,20.067,2012-02-02T14:29:09Z,1328210949.0
40.7452547,-74.0084172,19.006,2012-02-02T14:29:12Z,1328210952.0
40.7453337,-74.0084410,18.733,2012-02-02T14:29:14Z,1328210954.0
40.7454928,-74.0084580,18.860,2012-02-02T14:29:17Z,1328210957.0
40.7455948,-74.0084485,19.127,2012-02-02T14:29:19Z,1328210959.0
40.7457328,-74.0084226,19.392,2012-02-02T14:29:22Z,1328210962.0
40.7458354,-74.0083944,19.553,2012-02-02T14:29:25Z,1328210965.0
40.7458881,-74.0083792,19.561,2012-02-02T14:29:27Z,1328210967.0
40.7459247,-74.0082651,20.023,2012-02-02T14:29:29Z,1328210969.0
40.7461250,-74.0080258,21.391,2012-02-02T14:29:32Z,1328210972.0
40.7462867,-74.0079355,22.861,2012-02-02T14:29:35Z,1328210975.0
40.7464245,-74.0078669,26.326,2012-02-02T14:29:37Z,1328210977.0
40.7465416,-74.0077860,37.070,2012-02-02T14:29:40Z,1328210980.0
40.7465853,-74.0077396,54.116,2012-02-02T14:29:42Z,1328210982.0
40.7467362,-74.0075973,68.799,2012-02-02T14:29:45Z,1328210985.0
40.7468009,-74.0075281,76.298,2012-02-02T14:29:48Z,1328210988.0
40.7468506,-74.0075242,78.728,2012-02-02T14:29:51Z,1328210991.0
40.7468991,-74.0075335,78.944,2012-02-02T14:29:53Z,1328210993.0
40.7469747,-74.0075347,77.239,2012-02-02T14:29:56Z,1328210996.0
40.7470594,-74.0074112,73.716,2012-02-02T14:29:59Z,1328210999.0
40.7472397,-74.0073620,70.044,2012-02-02T14:30:02Z,1328211002.0
40.7473952,-74.0073519,66.510,2012-02-02T14:30:04Z,1328211004.0
40.7475018,-74.0074067,62.421,2012-02-02T14:30:06Z,1328211006.0
40.7475719,-74.0074325,59.072,2012-02-02T14:30:08Z,1328211008.0
40.7477254,-74.0074573,57.167,2012-02-02T14:30:11Z,1328211011.0
40.7478180,-74.0074624,55.878,2012-02-02T14:30:13Z,1328211013.0
40.7479357,-74.0074417,54.803,2012-02-02T14:30:16Z,1328211016.0
40.7480494,-74.0074243,53.967,2012-02-02T14:30:19Z,1328211019.0
40.7481784,-74.0074534,53.479,2012-02-02T14:30:22Z,1328211022.0
40.7482903,-74.0075476,53.350,2012-02-02T14:30:24Z,1328211024.0
40.7484992,-74.0077993,53.392,2012-02-02T14:30:27Z,1328211027.0
40.7486078,-74.0080469,53.158,2012-02-02T14:30:30Z,1328211030.0
40.7486255,-74.0082006,52.376,2012-02-02T14:30:33Z,1328211033.0
40.7486381,-74.0082706,47.552,2012-02-02T14:30:36Z,1328211036.0
40.7486939,-74.0083303,36.549,2012-02-02T14:30:38Z,1328211038.0
40.7488240,-74.0084054,24.977,2012-02-02T14:30:41Z,1328211041.0
40.7489629,-74.0084696,17.694,2012-02-02T14:30:44Z,1328211044.0
40.7491190,-74.0084558,13.316,2012-02-02T14:30:47Z,1328211047.0
40.7492086,-74.0084225,10.076,2012-02-02T14:30:49Z,1328211049.0
40.7493451,-74.0083950,6.690,2012-02-02T14:30:52Z,1328211052.0
40.7494239,-74.0083864,3.124,2012-02-02T14:30:54Z,1328211054.0
40.7495079,-74.0084012,0.678,2012-02-02T14:30:56Z,1328211056.0
40.7496410,-74.0084381,0.000,2012-02-02T14:30:59Z,1328211059.0
40.7497826,-74.0084780,0.000,2012-02-02T14:31:02Z,1328211062.0
40.7499328,-74.0085063,0.000,2012-02-02T14:31:05Z,1328211065.0
40.7500211,-74.0085019,0.111,2012-02-02T14:31:07Z,1328211067.0
40.7501429,-74.0084941,1.230,2012-02-02T14:31:10Z,1328211070.0
40.7502425,-74.0084993,4.582,2012-02-02T14:31:13Z,1328211073.0
40.7503509,-74.0085247,9.558,2012-02-02T14:31:16Z,1328211076.0
40.7504036,-74.0085230,13.691,2012-02-02T14:31:18Z,1328211078.0
40.7504584,-74.0085187,15.950,2012-02-02T14:31:21Z,1328211081.0
40.7505060,-74.0085108,17.732,2012-02-02T14:31:23Z,1328211083.0
40.7506433,-74.0084628,20.854,2012-02-02T14:31:26Z,1328211086.0
40.7507512,-74.0084171,25.378,2012-02-02T14:31:28Z,1328211088.0
40.7508396,-74.0083961,29.555,2012-02-02T14:31:30Z,1328211090.0
40.7509602,-74.0083630,31.941,2012-02-02T14:31:33Z,1328211093.0
40.7510895,-74.0083283,32.675,2012-02-02T14:31:36Z,1328211096.0
40.7511859,-74.0082906,32.615,2012-02-02T14:31:39Z,1328211099.0
40.7512556,-74.0082574,32.362,2012-02-02T14:31:41Z,1328211101.0
40.7513875,-74.0082141,32.119,2012-02-02T14:31:44Z,1328211104.0
40.7515178,-74.0081673,31.727,2012-02-02T14:31:47Z,1328211107.0
40.7516097,-74.0081278,31.151,2012-02-02T14:31:49Z,1328211109.0
40.7517512,-74.0080720,30.382,2012-02-02T14:31:52Z,1328211112.0
40.7518686,-74.0080029,29.422,2012-02-02T14:31:55Z,1328211115.0
40.7519141,-74.0079676,27.745,2012-02-02T14:31:57Z,1328211117.0
40.7520464,-74.0079177,24.963,2012-02-02T14:32:00Z,1328211120.0
40.7521248,-74.0078795,21.861,2012-02-02T14:32:02Z,1328211122.0
40.7521920,-74.0078520,19.389,2012-02-02T14:32:04Z,1328211124.0
40.7522897,-74.0078122,17.230,2012-02-02T14:32:07Z,1328211127.0
40.7523976,-74.0077698,15.175,2012-02-02T14:32:10Z,1328211130.0
40.7525659,-74.0077405,13.499,2012-02-02T14:32:13Z,1328211133.0
40.7526593,-74.0077145,12.137,2012-02-02T14:32:15Z,1328211135.0
40.7527814,-74.0076652,10.877,2012-02-02T14:32:18Z,1328211138.0
40.7528604,-74.0076367,10.020,2012-02-02T14:32:20Z,1328211140.0
40.7529597,-74.0076015,9.382,2012-02-02T14:32:23Z,1328211143.0
40.7530444,-74.0075584,7.508,2012-02-02T14:32:26Z,1328211146.0
40.7531020,-74.0075368,4.020,2012-02-02T14:32:28Z,1328211148.0
40.7531720,-74.0075142,0.884,2012-02-02T14:32:30Z,1328211150.0
40.7532420,-74.0074859,0.000,2012-02-02T14:32:32Z,1328211152.0
40.7533617,-74.0074404,0.000,2012-02-02T14:32:35Z,1328211155.0
40.7534835,-74.0074003,0.000,2012-02-02T14:32:38Z,1328211158.0
40.7535750,-74.0073775,0.000,2012-02-02T14:32:40Z,1328211160.0
40.7536929,-74.0073419,0.040,2012-02-02T14:32:43Z,1328211163.0
40.7537600,-74.0073154,0.050,2012-02-02T14:32:45Z,1328211165.0
40.7538216,-74.0072875,0.026,2012-02-02T14:32:47Z,1328211167.0
40.7538901,-74.0072629,0.005,2012-02-02T14:32:49Z,1328211169.0
40.7540051,-74.0072231,0.000,2012-02-02T14:32:52Z,1328211172.0
40.7540800,-74.0071941,0.000,2012-02-02T14:32:54Z,1328211174.0
40.7542025,-74.0071346,0.000,2012-02-02T14:32:57Z,1328211177.0
40.7543232,-74.0070714,0.000,2012-02-02T14:33:00Z,1328211180.0
40.7544161,-74.0070207,0.000,2012-02-02T14:33:03Z,1328211183.0
40.7544671,-74.0069841,0.064,2012-02-02T14:33:05Z,1328211185.0
40.7545602,-74.0069208,0.228,2012-02-02T14:33:08Z,1328211188.0
40.7546164,-74.0068724,0.376,2012-02-02T14:33:10Z,1328211190.0
40.7547113,-74.0067903,0.360,2012-02-02T14:33:13Z,1328211193.0
40.7547779,-74.0067318,0.206,2012-02-02T14:33:15Z,1328211195.0
40.7548714,-74.0066558,0.053,2012-02-02T14:33:18Z,1328211198.0
40.7549302,-74.0066128,0.000,2012-02-02T14:33:20Z,1328211200.0
40.7549885,-74.0065730,0.000,2012-02-02T14:33:22Z,1328211202.0
40.7550854,-74.0065122,0.000,2012-02-02T14:33:25Z,1328211205.0
40.7551550,-74.0064586,0.000,2012-02-02T14:33:27Z,1328211207.0
40.7552246,-74.0064116,0.137,2012-02-02T14:33:29Z,1328211209.0
40.7553375,-74.0063482,0.509,2012-02-02T14:33:32Z,1328211212.0
40.7554519,-74.0062893,1.023,2012-02-02T14:33:35Z,1328211215.0
40.7555527,-74.0062318,1.620,2012-02-02T14:33:38Z,1328211218.0
40.7556539,-74.0061708,2.307,2012-02-02T14:33:41Z,1328211221.0
40.7557551,-74.0060982,3.496,2012-02-02T14:33:44Z,1328211224.0
40.7558564,-74.0060263,5.372,2012-02-02T14:33:47Z,1328211227.0
40.7559249,-74.0059756,7.383,2012-02-02T14:33:49Z,1328211229.0
40.7559959,-74.0059201,9.017,2012-02-02T14:33:51Z,1328211231.0
40.7561106,-74.0058419,10.129,2012-02-02T14:33:54Z,1328211234.0
40.7562260,-74.0057753,10.591,2012-02-02T14:33:57Z,1328211237.0
40.7562960,-74.0057337,10.531,2012-02-02T14:33:59Z,1328211239.0
40.7563734,-74.0056791,10.232,2012-02-02T14:34:01Z,1328211241.0
40.7564716,-74.0056080,9.757,2012-02-02T14:34:04Z,1328211244.0
40.7565391,-74.0055540,9.031,2012-02-02T14:34:06Z,1328211246.0
40.7566346,-74.0054810,8.314,2012-02-02T14:34:09Z,1328211249.0
40.7567046,-74.0054378,7.806,2012-02-02T14:34:11Z,1328211251.0
40.7567661,-74.0053865,7.517,2012-02-02T14:34:13Z,1328211253.0
40.7568687,-74.0053069,7.494,2012-02-02T14:34:16Z,1328211256.0
40.7569446,-74.0052478,7.764,2012-02-02T14:34:18Z,1328211258.0
40.7570614,-74.0051591,8.248,2012-02-02T14:34:21Z,1328211261.0
40.7571928,-74.0050715,8.686,2012-02-02T14:34:24Z,1328211264.0
40.7573044,-74.0049927,8.872,2012-02-02T14:34:27Z,1328211267.0
40.7573670,-74.0049428,9.048,2012-02-02T14:34:29Z,1328211269.0
40.7574638,-74.0048714,9.438,2012-02-02T14:34:32Z,1328211272.0
40.7575735,-74.0047959,9.847,2012-02-02T14:34:35Z,1328211275.0
40.7576526,-74.0047417,10.045,2012-02-02T14:34:37Z,1328211277.0
40.7577277,-74.0046963,9.897,2012-02-02T14:34:39Z,1328211279.0
40.7578269,-74.0046281,9.190,2012-02-02T14:34:42Z,1328211282.0
40.7579186,-74.0045556,8.232,2012-02-02T14:34:45Z,1328211285.0
40.7579819,-74.0045028,7.380,2012-02-02T14:34:47Z,1328211287.0
40.7580388,-74.0044489,6.408,2012-02-02T14:34:49Z,1328211289.0
40.7580982,-74.0043490,5.330,2012-02-02T14:34:52Z,1328211292.0
40.7581805,-74.0042657,4.605,2012-02-02T14:34:55Z,1328211295.0
40.7582719,-74.0041911,3.843,2012-02-02T14:34:58Z,1328211298.0
40.7583336,-74.0041308,2.511,2012-02-02T14:35:00Z,1328211300.0
40.7584212,-74.0040520,1.077,2012-02-02T14:35:03Z,1328211303.0
40.7585015,-74.0039703,0.215,2012-02-02T14:35:06Z,1328211306.0
40.7585558,-74.0039165,0.000,2012-02-02T14:35:08Z,1328211308.0
40.7586591,-74.0038394,0.000,2012-02-02T14:35:11Z,1328211311.0
40.7587234,-74.0037905,0.353,2012-02-02T14:35:13Z,1328211313.0
40.7588200,-74.0037191,1.280,2012-02-02T14:35:16Z,1328211316.0
40.7589032,-74.0036647,2.227,2012-02-02T14:35:18Z,1328211318.0
40.7590096,-74.0036142,2.739,2012-02-02T14:35:21Z,1328211321.0
40.7590096,-74.0036142,2.902,2012-02-02T14:35:23Z,1328211323.0
40.7590096,-74.0036142,2.898,2012-02-02T14:35:50Z,1328211350.0
40.7592899,-74.0034168,2.868,2012-02-02T14:38:18Z,1328211498.0
40.7593745,-74.0033687,2.873,2012-02-02T14:38:20Z,1328211500.0
40.7595189,-74.0033207,2.887,2012-02-02T14:38:23Z,1328211503.0
40.7596313,-74.0032474,3.648,2012-02-02T14:38:26Z,1328211506.0
40.7597195,-74.0031734,5.607,2012-02-02T14:38:28Z,1328211508.0
40.7598044,-74.0030492,7.615,2012-02-02T14:38:31Z,1328211511.0
40.7598666,-74.0029798,8.566,2012-02-02T14:38:33Z,1328211513.0
40.7599817,-74.0028969,8.447,2012-02-02T14:38:36Z,1328211516.0
40.7600476,-74.0028485,7.510,2012-02-02T14:38:38Z,1328211518.0
40.7601337,-74.0027618,6.307,2012-02-02T14:38:41Z,1328211521.0
40.7601857,-74.0027273,4.834,2012-02-02T14:38:43Z,1328211523.0
40.7602805,-74.0026485,2.796,2012-02-02T14:38:46Z,1328211526.0
40.7603412,-74.0025951,0.866,2012-02-02T14:38:48Z,1328211528.0
40.7604439,-74.0025109,0.000,2012-02-02T14:38:51Z,1328211531.0
40.7606067,-74.0024287,0.000,2012-02-02T14:38:54Z,1328211534.0
40.7607796,-74.0023634,0.000,2012-02-02T14:38:57Z,1328211537.0
40.7608869,-74.0023167,0.467,2012-02-02T14:38:59Z,1328211539.0
40.7609754,-74.0022709,1.426,2012-02-02T14:39:01Z,1328211541.0
40.7610606,-74.0022274,3.326,2012-02-02T14:39:03Z,1328211543.0
40.7611371,-74.0021815,6.444,2012-02-02T14:39:05Z,1328211545.0
40.7612354,-74.0021066,10.259,2012-02-02T14:39:08Z,1328211548.0
40.7613559,-74.0020235,13.549,2012-02-02T14:39:11Z,1328211551.0
40.7614440,-74.0019515,15.425,2012-02-02T14:39:13Z,1328211553.0
40.7615197,-74.0018833,16.242,2012-02-02T14:39:15Z,1328211555.0
40.7616460,-74.0017856,16.939,2012-02-02T14:39:18Z,1328211558.0
40.7617224,-74.0017155,17.901,2012-02-02T14:39:20Z,1328211560.0
40.7618254,-74.0016126,18.425,2012-02-02T14:39:23Z,1328211563.0
40.7618974,-74.0015098,17.866,2012-02-02T14:39:26Z,1328211566.0
40.7619675,-74.0014405,16.898,2012-02-02T14:39:28Z,1328211568.0
40.7620417,-74.0013769,16.728,2012-02-02T14:39:31Z,1328211571.0
40.7621208,-74.0012875,17.805,2012-02-02T14:39:33Z,1328211573.0
40.7622601,-74.0011725,18.777,2012-02-02T14:39:36Z,1328211576.0
40.7623259,-74.0011065,18.221,2012-02-02T14:39:38Z,1328211578.0
40.7624494,-74.0009660,16.862,2012-02-02T14:39:41Z,1328211581.0
40.7624963,-74.0008884,15.720,2012-02-02T14:39:43Z,1328211583.0
40.7625493,-74.0007941,14.584,2012-02-02T14:39:45Z,1328211585.0
40.7626237,-74.0006597,13.503,2012-02-02T14:39:48Z,1328211588.0
40.7626645,-74.0005784,12.865,2012-02-02T14:39:51Z,1328211591.0
40.7626871,-74.0005099,12.694,2012-02-02T14:39:53Z,1328211593.0
40.7627891,-74.0004055,12.755,2012-02-02T14:39:56Z,1328211596.0
40.7628566,-74.0003197,13.284,2012-02-02T14:39:59Z,1328211599.0
40.7629092,-74.0002535,14.520,2012-02-02T14:40:01Z,1328211601.0
40.7629840,-74.0001547,15.894,2012-02-02T14:40:03Z,1328211603.0
40.7630418,-74.0000701,16.933,2012-02-02T14:40:05Z,1328211605.0
40.7631230,-73.9999547,17.742,2012-02-02T14:40:07Z,1328211607.0
40.7632498,-73.9997901,18.259,2012-02-02T14:40:10Z,1328211610.0
40.7632973,-73.9996982,18.417,2012-02-02T14:40:12Z,1328211612.0
40.7633898,-73.9995634,18.318,2012-02-02T14:40:15Z,1328211615.0
40.7634611,-73.9994389,16.984,2012-02-02T14:40:18Z,1328211618.0
40.7635599,-73.9993079,13.445,2012-02-02T14:40:21Z,1328211621.0
40.7636086,-73.9991904,9.175,2012-02-02T14:40:24Z,1328211624.0
40.7636660,-73.9991145,6.486,2012-02-02T14:40:26Z,1328211626.0
40.7637514,-73.9990324,5.499,2012-02-02T14:40:29Z,1328211629.0
40.7638300,-73.9989783,5.371,2012-02-02T14:40:31Z,1328211631.0
40.7639856,-73.9989052,6.022,2012-02-02T14:40:34Z,1328211634.0
40.7640966,-73.9988648,7.393,2012-02-02T14:40:37Z,1328211637.0
40.7640966,-73.9988648,8.710,2012-02-02T14:40:39Z,1328211639.0
40.7643989,-73.9987163,9.568,2012-02-02T14:40:54Z,1328211654.0
40.7645009,-73.9986601,10.446,2012-02-02T14:40:56Z,1328211656.0
40.7646323,-73.9985657,11.655,2012-02-02T14:40:59Z,1328211659.0
